2.619658233138714820e+00,2.535113095791214022e+00,2.303359626116258330e+00,2.301504373620776089e+00,2.677976973502782965e+00,2.273956772757721456e+00,2.605049726050853831e+00,2.347886273220685105e+00,2.310112231655980342e+00,2.726346470959231993e+00,2.647054257915423481e+00,2.611103452211610776e+00,2.488839365766032596e+00,2.372667279175689092e+00,2.451838523351405730e+00,2.475211041531105050e+00,2.479618634256581799e+00,2.411237635692235592e+00,2.411417047657701040e+00,2.279418274077776196e+00,2.175241016076856937e+00,2.301664010309389496e+00,2.538853889068707126e+00,2.145559728892320273e+00,2.187995506811537538e+00,2.195369946030178543e+00,2.317346321729583547e+00,2.497658291723539925e+00,2.427479997935749090e+00,2.274847497493702075e+00,2.118426517303402257e+00,2.247137786152227701e+00,2.515109407119513918e+00,2.108512377312789621e+00,2.292840728501999159e+00,2.337137328415228144e+00,2.098148194030550417e+00,2.276559798880700924e+00,2.626398077459489944e+00,2.270597918365735435e+00
2.575008323986688108e+00,2.721956648233884835e+00,2.397636157040164306e+00,2.451626656639863455e+00,2.364610764052805347e+00,2.376229627581727843e+00,2.750701479595304644e+00,2.871282674637603893e+00,2.206573821125029866e+00,2.466248404216104806e+00,2.657616602121639637e+00,2.459340834141411580e+00,2.424518972158993257e+00,2.701514185324944251e+00,2.362910145201316592e+00,2.413005720997715375e+00,2.456037576668844924e+00,2.476471748633855441e+00,2.267008257272688621e+00,2.322937958064041908e+00,2.340963686560666890e+00,2.040546474264144372e+00,2.262475712303564368e+00,2.020905570225789649e+00,2.195693322166690553e+00,2.183173359281880721e+00,2.162292561468628804e+00,2.405455297725231922e+00,2.461714642413468379e+00,2.402443820704855515e+00,2.184313910946334314e+00,2.281541159836686372e+00,2.299293283080178885e+00,2.488328761892154350e+00,2.506113247273939582e+00,2.326204109569098843e+00,2.232016071390658052e+00,2.211698552202880030e+00,2.172582347555326532e+00,2.403070456564059487e+00
2.301893479218610761e+00,2.321740056949044728e+00,2.335041733514766182e+00,2.522377237834212416e+00,2.194571073658042160e+00,2.321812299376602162e+00,2.454957494656476502e+00,2.601510089657512292e+00,2.456534555017082511e+00,2.336880095689262582e+00,2.505410159347341903e+00,2.557372576395393615e+00,2.779455532423612318e+00,2.640627540581412802e+00,2.473790647382092533e+00,2.237752099033817998e+00,2.053432559397992296e+00,2.507253731400832297e+00,2.263212960289070708e+00,2.366443911853889137e+00,2.465994617459168925e+00,2.439608398691582192e+00,2.139945311896777724e+00,2.339182560095280916e+00,2.328184857631002913e+00,2.232937207664286827e+00,2.295397005033338100e+00,2.483421864875791751e+00,2.576045934551200567e+00,2.597461210879915328e+00,2.564911326592186125e+00,2.297747261551657427e+00,2.137342290124765398e+00,2.250345192836029184e+00,2.136404812433458922e+00,2.469613490162206659e+00,2.185025956311846151e+00,2.585935399099660970e+00,2.632922572919988990e+00,2.562116725853237575e+00
2.362443721316378031e+00,2.641116908159248933e+00,2.351950104425661880e+00,2.540086515954605773e+00,2.380799558106643676e+00,2.280539662022061265e+00,2.231217554418998272e+00,2.331218511735428045e+00,2.562197847328706146e+00,2.705201402953451240e+00,2.487882177334869827e+00,2.772463478757196231e+00,2.572613019823503766e+00,2.572603145948130443e+00,2.829229571849436464e+00,2.315749597149103778e+00,2.331050588406291535e+00,2.176312606901148694e+00,2.383712103740425636e+00,2.260295370951325378e+00,2.361748873689727635e+00,2.304220249972174894e+00,2.331654894598484073e+00,2.508360129605768929e+00,2.315995807141782770e+00,2.435051200577644348e+00,2.537764071772977914e+00,2.260554390055202756e+00,2.419138216315532830e+00,2.115050502024313328e+00,2.333199429283804083e+00,2.443404873559260171e+00,2.476186045018867521e+00,2.408768052536799598e+00,2.287293500742554109e+00,2.386566641922692078e+00,2.580908048352587247e+00,2.427414004116818624e+00,2.691625152725073189e+00,2.311931172725901096e+00
2.467264279870319044e+00,2.565491882625855702e+00,2.861040258146509085e+00,2.398433493617859735e+00,2.463254525922821347e+00,2.354389913189073091e+00,2.247537723511321417e+00,2.412057015530677084e+00,2.279246939667050498e+00,2.221194752192879651e+00,2.411541613509952775e+00,2.294407194541387973e+00,2.662956427363039502e+00,2.614284777637785329e+00,2.716186936072699787e+00,2.266027090546008704e+00,2.245970807982460737e+00,2.191914305885572123e+00,2.147687883025056976e+00,2.237125226605236605e+00,2.237843621797650062e+00,2.206464378834705808e+00,2.425472087268984556e+00,2.442782258332871770e+00,2.264785124553258644e+00,2.162505981431711355e+00,2.545401810456522806e+00,2.443069145848146384e+00,2.714845790528577218e+00,2.409517853442368907e+00,2.356356493458356738e+00,2.231867951864654920e+00,2.409331687519687737e+00,2.696993596354168243e+00,2.159500548507369722e+00,2.415506654739272285e+00,2.476193173815290027e+00,2.344534977874876969e+00,2.396757760974113971e+00,2.451808047589445483e+00
2.381987444376867380e+00,2.809663865113602554e+00,2.773071579746197557e+00,2.460947577978932266e+00,2.257981740443293805e+00,2.121322163966961938e+00,2.233618323373424808e+00,2.304514506085661996e+00,2.459855562723951117e+00,2.366569654841165882e+00,2.323308984132534061e+00,2.704933561505317829e+00,2.557226818246697508e+00,2.562229276132887978e+00,2.690547168570113890e+00,2.546284625748908681e+00,2.188911201805016749e+00,2.241851357608364737e+00,2.141941642929555467e+00,2.293372784855277846e+00,2.149287668826069364e+00,2.313350847457314785e+00,2.511601124415168584e+00,2.482113525244341368e+00,2.309922118749906605e+00,2.377875979137457740e+00,2.498767453566809849e+00,2.348155447328128087e+00,2.347974496043446102e+00,2.232393272876544099e+00,2.321599017211255500e+00,2.404767856625674494e+00,2.480084847129404579e+00,2.337583392985452146e+00,2.304099621047010160e+00,2.433080989203018962e+00,2.253052288490569488e+00,2.696674676200727205e+00,2.663599371219064427e+00,2.163572045807832467e+00
2.447366184670126454e+00,2.420154244820137635e+00,2.445055336924546463e+00,2.390444484151816873e+00,2.485679981514006709e+00,2.164785453051098596e+00,2.313515043440292462e+00,2.176459737331524202e+00,2.173629245361308637e+00,2.269456965659718328e+00,2.204205146392249404e+00,2.364706935875894533e+00,2.233452899838396455e+00,2.396768991727334264e+00,2.518262024839579727e+00,2.243085898094998143e+00,2.375399468431951266e+00,2.306738688544715643e+00,2.267827045482997406e+00,2.310115203661688987e+00,2.354286461673519959e+00,2.404758765493721029e+00,2.637610190514164010e+00,2.589146884471130061e+00,2.314519010596100212e+00,2.305987410220668110e+00,2.393635562892143742e+00,2.607595532622133838e+00,2.537279052973438365e+00,2.444047946927839998e+00,2.200021143257447243e+00,2.267609307599931068e+00,2.210788179546570476e+00,2.190538778333251280e+00,2.191304866866353507e+00,2.277187494622643804e+00,2.187064616274737805e+00,2.360432674087255656e+00,2.238885492380778608e+00,2.268751170264489581e+00
2.447389773304768923e+00,2.504031960363889642e+00,2.276890078254457883e+00,2.390380461069505635e+00,2.402397288491166183e+00,2.518273943916724988e+00,2.699024317800008621e+00,2.336273099751843496e+00,2.413126648541643604e+00,2.344213294831847705e+00,2.297095960819147908e+00,2.304910099459153816e+00,2.227379428389367533e+00,2.072008552525405278e+00,2.420537912878078846e+00,2.429294697129882774e+00,2.650801863582684881e+00,2.388988133600214336e+00,2.154110520803906414e+00,2.208406165701537027e+00,2.304175686546870772e+00,2.449031161020476244e+00,2.475419486078531239e+00,2.456996338399551227e+00,2.234856113641448427e+00,2.425693192633964657e+00,2.352260964861000225e+00,2.111902361626314395e+00,2.341897392578263126e+00,2.196107931450946182e+00,2.259742676970958541e+00,2.078492319405959243e+00,2.381865412368453061e+00,2.219141286843802074e+00,2.154109952922071525e+00,2.316346100887406667e+00,2.361612079808043330e+00,2.423553022271581980e+00,2.161464921124964356e+00,2.281263258003374261e+00
2.216525634439671322e+00,2.840962151494801358e+00,2.335039989563960194e+00,2.369548405166464367e+00,2.584133991006418274e+00,2.764613505050497189e+00,2.710892947995269253e+00,2.229795645848297703e+00,2.498797330453431886e+00,2.622223753137237878e+00,2.413298812900552370e+00,2.256201671377763063e+00,2.197936467609281852e+00,2.177317516578195278e+00,2.455612218313585782e+00,2.317678287916300484e+00,2.334747159615048862e+00,2.239384815437825083e+00,2.243991445643611637e+00,2.727357372096975041e+00,2.229879164742627928e+00,2.362039918538466843e+00,2.463446330059292144e+00,2.262239131180682428e+00,2.284413841061738726e+00,2.384704797681215460e+00,2.495305789781661066e+00,2.337791768416395133e+00,2.262765042283688466e+00,2.513185413162826620e+00,2.599786118738723228e+00,2.280493718991729590e+00,2.193037071200300225e+00,2.133484983436869431e+00,1.978465266253119914e+00,2.233397537592358262e+00,2.402140691539402795e+00,2.138828668011573342e+00,2.497195928431269252e+00,2.204380419981804007e+00
2.627911944106414932e+00,3.025082640493878650e+00,2.656442758270423976e+00,2.473253313194950564e+00,2.253040604024306948e+00,2.739044972289501167e+00,2.471726683871381613e+00,2.301037391230164708e+00,2.366862242441190034e+00,2.452500840633524248e+00,2.651309148116223646e+00,2.379155143156863161e+00,2.407389935472964204e+00,2.219780182730334506e+00,2.590089921131237816e+00,2.518289570021646107e+00,2.400939942448036657e+00,2.469354491276678942e+00,2.723761943674924524e+00,2.298342648852663039e+00,2.402723489321564099e+00,2.227970952673424598e+00,2.214878048639370878e+00,2.421957451739373823e+00,2.598630396700344569e+00,2.288149800995592287e+00,2.284320624176889858e+00,2.315859108914515296e+00,2.434985644800604643e+00,2.648474440899474036e+00,2.527488860851348829e+00,2.312769831731580794e+00,2.420388162843198909e+00,2.174816019290969127e+00,2.175909234056248920e+00,2.283084606274445871e+00,2.285207097613560556e+00,2.355366692451506427e+00,2.411480276609996309e+00,2.212000650858401141e+00
