1.655536248805549393e+00,1.659160197147818261e+00,1.616450530312594669e+00,1.605693227751716634e+00,1.608657660928348943e+00,1.599236078014985241e+00,1.633285588711536063e+00,1.641696911886362686e+00,1.613144125536618123e+00,1.634329598078120505e+00,1.628894075336831282e+00,1.651563231173230006e+00,1.643160164434481540e+00,1.619717494914109990e+00,1.592312931946382237e+00,1.622058146892042307e+00,1.629101370244239622e+00,1.640333491792759890e+00,1.630265094012731453e+00,1.631816005650310153e+00,1.652105727574977534e+00,1.629212622896171636e+00,1.636227892224820124e+00,1.641571858134102557e+00,1.620213469305239018e+00,1.644904269868875391e+00,1.677222080944324123e+00,1.598049385966154867e+00,1.622789355107648657e+00,1.592890736014801023e+00,1.656406014245830782e+00,1.621902660573713906e+00,1.625804581791465919e+00,1.684097670729995500e+00,1.664579334345131612e+00,1.751461773088121676e+00,1.716168837528342150e+00,1.732442247237427013e+00,1.710616673695655399e+00,1.655897681492126905e+00
1.636105529608137710e+00,1.668530831787733426e+00,1.676608769107993391e+00,1.616298533363643042e+00,1.625605708487603440e+00,1.603127490020505030e+00,1.585101618169580062e+00,1.612916991783438503e+00,1.599116871943429219e+00,1.605699910798747965e+00,1.595435890214099262e+00,1.613083752406039739e+00,1.643463786455733988e+00,1.636453506404672131e+00,1.635425147196593931e+00,1.641170365044133161e+00,1.641987603831284392e+00,1.611135086510736336e+00,1.641838471317283332e+00,1.662114357114196306e+00,1.647378007906992181e+00,1.623492726866536007e+00,1.653483128314561679e+00,1.609150385383339987e+00,1.617187522600955774e+00,1.636687017224274676e+00,1.673846590973761872e+00,1.600315185835570420e+00,1.600616629136765390e+00,1.643977613334538068e+00,1.695324896775040280e+00,1.615785310652841700e+00,1.668014576903896096e+00,1.683688805002220290e+00,1.707151753090069723e+00,1.697689440707633279e+00,1.765776781193578948e+00,1.757458164085809793e+00,1.696572965966755886e+00,1.681299663258715160e+00
1.656247154008382960e+00,1.651607476841153499e+00,1.627703843337939826e+00,1.624755855595395371e+00,1.661406007268886320e+00,1.631559922086799563e+00,1.635137671129135439e+00,1.632057275954720277e+00,1.624476244386803048e+00,1.631667478105079061e+00,1.625489175613821224e+00,1.616376341548289908e+00,1.646548578980466804e+00,1.656420399006136357e+00,1.642166808986661675e+00,1.635078394091698195e+00,1.658048009263178857e+00,1.601621629230403743e+00,1.622760441948773114e+00,1.659139234830941279e+00,1.634497162056921304e+00,1.627128652475809290e+00,1.648285483229023018e+00,1.663623549010673663e+00,1.613477422438187814e+00,1.632124245269159557e+00,1.603107052925072384e+00,1.611303940469102525e+00,1.634388439771085721e+00,1.633986028319873052e+00,1.679771283712454766e+00,1.621767109804651774e+00,1.645620802257255821e+00,1.659133969631509942e+00,1.654720548765192589e+00,1.645728260959692824e+00,1.701777675648465271e+00,1.634885009694521552e+00,1.634947394856327119e+00,1.699502242847775069e+00
1.628612621521522197e+00,1.624471796023739589e+00,1.595136104388652054e+00,1.579282329226813886e+00,1.635123966038471766e+00,1.610208641406051466e+00,1.618300908055265497e+00,1.606516097146459821e+00,1.580104206234102859e+00,1.607201825245112348e+00,1.638144974440107760e+00,1.610112314341021200e+00,1.627568982059466762e+00,1.642558859665488979e+00,1.618363897851287536e+00,1.594443480342649710e+00,1.611581260063821297e+00,1.602376413286009882e+00,1.609885289074558079e+00,1.607727059119329782e+00,1.636755034821990806e+00,1.640136435906146106e+00,1.650504515269529016e+00,1.639700679162025221e+00,1.618274112811295851e+00,1.598539150387695340e+00,1.586755839529843115e+00,1.609542980534597323e+00,1.608642847433085610e+00,1.592104272890502159e+00,1.650385028831653944e+00,1.611836947916681417e+00,1.627088930770741459e+00,1.639812799752858652e+00,1.630459116574569434e+00,1.649055945788074018e+00,1.652609182894889894e+00,1.657037075990012154e+00,1.674489747971554587e+00,1.684633675491368443e+00
1.684613889970373535e+00,1.625285699934002182e+00,1.599364178326526442e+00,1.630719959414290710e+00,1.653594406723779997e+00,1.648313425926450915e+00,1.658372754323083509e+00,1.627064753385267126e+00,1.658584414076396563e+00,1.618416625018852972e+00,1.633628982341202907e+00,1.617327763114657868e+00,1.637513567158445538e+00,1.626464457967184307e+00,1.645052628563740349e+00,1.611394567608306350e+00,1.615577852378483836e+00,1.569869780173825058e+00,1.589364220221205493e+00,1.634149186628861550e+00,1.661641581867199680e+00,1.653218600984271314e+00,1.638060139801780668e+00,1.680399701024917425e+00,1.648440525730196615e+00,1.668801759284877839e+00,1.614582223901980917e+00,1.603940603455178415e+00,1.610197151935789384e+00,1.629464345109290280e+00,1.632346730656621281e+00,1.590889851798214183e+00,1.606495628068387749e+00,1.619025047669315764e+00,1.603536254998850774e+00,1.626393953532878189e+00,1.631919048772993763e+00,1.642837274632864331e+00,1.660680650533868263e+00,1.633574317613652127e+00
1.688055100090348981e+00,1.642100335100418862e+00,1.618276290492302039e+00,1.631099801244538572e+00,1.644740857433305781e+00,1.612487520459632950e+00,1.661465121806079859e+00,1.622688968187200542e+00,1.630126852720934494e+00,1.598166888517510209e+00,1.619061772237502916e+00,1.613084058454776981e+00,1.606599572582101842e+00,1.617593821058534775e+00,1.652002975007623053e+00,1.617430345042622841e+00,1.619373198993811158e+00,1.599676141615615332e+00,1.630667750706877639e+00,1.645455809917790724e+00,1.658309358870294847e+00,1.632967268026227936e+00,1.648700893981609017e+00,1.653690751099651468e+00,1.658567751658583056e+00,1.674456627949073573e+00,1.639442312876947749e+00,1.594631013577056056e+00,1.607368228453614378e+00,1.603338992123885642e+00,1.644869215526025830e+00,1.581558342837828146e+00,1.676145520947379008e+00,1.611552913707966939e+00,1.640393050025022115e+00,1.664499165694136362e+00,1.673492404278865253e+00,1.616637338296869508e+00,1.621363946347547991e+00,1.645535542831043418e+00
1.669861975374402174e+00,1.624512429052449303e+00,1.634158721343107690e+00,1.624492568163750761e+00,1.632748345242540422e+00,1.631047704244739993e+00,1.619734332949602340e+00,1.625703159060463809e+00,1.589118978716904440e+00,1.592092292486321226e+00,1.631191569832568300e+00,1.621474154596868500e+00,1.644004651946153750e+00,1.638903448061078905e+00,1.621456587769022573e+00,1.637438507207839899e+00,1.637399356738423739e+00,1.569177536191530775e+00,1.640564708707052066e+00,1.609973208543699963e+00,1.630447734435875651e+00,1.603411377316677155e+00,1.610828977424382025e+00,1.596651022636849770e+00,1.656974453603557773e+00,1.636616695859152815e+00,1.624931094766639106e+00,1.610080610754475616e+00,1.604299778617091832e+00,1.617776273432775191e+00,1.649019200448859079e+00,1.662963765305714103e+00,1.648663162827149087e+00,1.628631863962154203e+00,1.596984149305332501e+00,1.652878293310855895e+00,1.646335201250182623e+00,1.642772271728438760e+00,1.633749213752262452e+00,1.627552753893516169e+00
1.687800923294374700e+00,1.656237822335694165e+00,1.630833716210740247e+00,1.678866285700032934e+00,1.634753104532297163e+00,1.607611705865837015e+00,1.624652565897534817e+00,1.632946273062425124e+00,1.617377098577623462e+00,1.612403361273942792e+00,1.624729358374600974e+00,1.588239235598375210e+00,1.618063313687613913e+00,1.592754032441556999e+00,1.581700054764660468e+00,1.631590126546159203e+00,1.663142063961643879e+00,1.624928017733171970e+00,1.636044913358682962e+00,1.641271808588962378e+00,1.644641397986168263e+00,1.595071740161015938e+00,1.624051987178384504e+00,1.601184272937674846e+00,1.617070806680181327e+00,1.662568602696161912e+00,1.650280520873105283e+00,1.617340945528809915e+00,1.637596186335231074e+00,1.599040844198166722e+00,1.586587561955629555e+00,1.612407791641796040e+00,1.635252736550053765e+00,1.620897442370445196e+00,1.585853718798327927e+00,1.635729663406771284e+00,1.605901885849995381e+00,1.633917489453313054e+00,1.628899669708552267e+00,1.619384054841133125e+00
1.682355199889892683e+00,1.638928678746616407e+00,1.622034821806693339e+00,1.646927235932690525e+00,1.611861248034040628e+00,1.584494497703153870e+00,1.622115772060637839e+00,1.596116919549231072e+00,1.592391832104908644e+00,1.620278701927279297e+00,1.615154083444552580e+00,1.598884274953540130e+00,1.636495100073579900e+00,1.604335425702796858e+00,1.619620630776396730e+00,1.648361381006443027e+00,1.656783796481335447e+00,1.622646770736477340e+00,1.631972495309125026e+00,1.609894095469649677e+00,1.620883900881393780e+00,1.607300701735559167e+00,1.641787548479090031e+00,1.610345099355474652e+00,1.635447307687240226e+00,1.669026829764198583e+00,1.630097821741252506e+00,1.594616003016606554e+00,1.626899649442389961e+00,1.609041773445600176e+00,1.619370329302472378e+00,1.624423902395527364e+00,1.617709041604603160e+00,1.620884425483483327e+00,1.585910865954099691e+00,1.625780545104860586e+00,1.589514421924494769e+00,1.639399753085037936e+00,1.620848145844435040e+00,1.627839547154355193e+00
1.634700902927372246e+00,1.604920901698731139e+00,1.620518363186010280e+00,1.623635868226187551e+00,1.601592729530801007e+00,1.617730792857574373e+00,1.624878551707414243e+00,1.606405722756305776e+00,1.602567768795043479e+00,1.586515202887975207e+00,1.643525571262564045e+00,1.605567782778258845e+00,1.626698015781879780e+00,1.576150273737945584e+00,1.594641713816728146e+00,1.623357810596372852e+00,1.627613137934650123e+00,1.626459684310416209e+00,1.613371101786658990e+00,1.610766782831326349e+00,1.632958134465392730e+00,1.622079507839763401e+00,1.643044453018571938e+00,1.621003612949797335e+00,1.617930051567442629e+00,1.623794753096164722e+00,1.631466783052835767e+00,1.618991271938235110e+00,1.630689438168807737e+00,1.593320706438646095e+00,1.629067641838952918e+00,1.651470322003373736e+00,1.611643366832084645e+00,1.618644675682967771e+00,1.628937997830926188e+00,1.612784503250763057e+00,1.603733668499271792e+00,1.618635156787661344e+00,1.641450833636696194e+00,1.589892362387750113e+00
